MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,DrainageSystems,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,InactiveDisasterPreparedness,FloodProbability
6,8,8,5,6,5,2,10,4,2,1,4,0,6,0.5058768198796507
4,2,0,2,2,3,7,6,8,0,8,6,4,8,0.3512148546032661
6,10,8,0,8,10,9,4,6,2,0,0,9,7,0.5934857933095951
8,5,7,9,6,4,6,9,7,8,7,3,0,10,0.7049624187025187
0,2,7,9,0,0,5,0,8,2,6,4,9,3,0.2605706403400536
4,9,4,3,8,3,3,9,9,1,1,2,4,1,0.4120979004145401
6,4,5,10,8,8,4,2,3,7,1,1,9,2,0.5066452018939444
5,1,0,1,10,3,4,8,6,6,5,8,0,3,0.37793234628429484
1,5,9,4,9,10,0,2,6,4,0,5,7,7,0.45677755786352914
2,4,7,10,2,5,10,3,8,4,10,10,10,9,0.6626818153536967
4,2,7,9,0,9,5,0,9,6,3,1,9,1,0.4167454495017201
7,7,10,7,9,5,3,2,0,3,8,8,3,10,0.6465312063425286
10,4,9,7,5,0,4,9,1,8,3,7,3,3,0.587218869481436
4,5,2,3,10,1,2,0,2,5,1,9,3,8,0.34264555012086956
5,0,3,3,9,9,1,6,8,4,4,3,10,10,0.5138369761404843
3,4,3,10,5,2,4,2,0,2,0,3,8,8,0.31149301910288013
0,0,3,2,6,9,9,1,6,8,8,2,3,10,0.3597831985824957
4,3,1,3,2,6,1,8,6,3,6,5,2,1,0.2888209248969522
3,8,6,6,2,2,1,2,10,0,3,2,10,9,0.421784710281359
1,10,1,8,3,0,7,8,5,0,3,3,10,4,0.3752240589760074
7,3,7,2,2,6,1,4,10,10,1,5,10,9,0.5794835987307968
2,7,10,2,0,5,4,1,3,8,9,4,3,7,0.41576675673188146
2,7,1,7,3,4,4,1,8,0,10,3,2,7,0.33971815669224575
4,8,3,1,1,6,4,1,1,8,3,3,1,10,0.3424615829972696
10,0,1,2,6,6,9,6,4,10,4,10,8,1,0.5846739326735821
7,3,8,6,5,7,0,0,8,5,6,8,10,6,0.5938748120469194
4,7,9,9,8,10,1,2,5,3,0,4,5,0,0.4891454631045341
9,3,7,5,10,10,1,7,7,5,2,4,0,6,0.6168324308209089
0,7,6,9,6,9,7,5,6,4,7,10,5,10,0.652879830640699
3,9,5,4,0,4,4,6,1,3,2,7,2,6,0.3592858239410055
5,9,2,5,5,4,1,0,10,8,7,4,6,6,0.5168248662140231
5,5,6,6,4,5,2,1,7,1,2,5,1,6,0.37846690512061065
7,2,3,6,4,1,4,2,2,3,8,8,9,3,0.4045871105663544
7,3,4,4,3,1,2,8,8,6,0,8,8,7,0.4980953460576367
5,6,8,3,0,0,6,9,10,10,7,3,1,7,0.5337531258082134
10,8,9,6,3,9,2,3,3,1,4,9,9,2,0.6600316766678199
10,9,2,9,9,4,3,10,10,7,5,0,4,4,0.7073732899950322
5,9,7,8,3,2,7,8,0,9,2,7,10,1,0.5923370892408593
9,2,6,9,1,3,2,7,2,2,7,9,10,1,0.5150583887728187
7,1,10,9,0,8,0,5,8,9,1,3,7,9,0.5954235097154787
1,1,5,6,5,9,9,2,6,2,5,0,7,1,0.3109873504662451
1,2,4,0,6,9,9,6,9,4,0,0,7,5,0.33819720513436774
0,3,10,1,9,5,6,4,2,3,3,7,2,5,0.3466923513742093
2,0,10,8,1,4,4,9,0,3,8,7,0,3,0.33356428943664534
3,10,8,5,1,0,4,2,9,6,9,3,5,0,0.41498786706194357
0,3,10,1,0,5,1,5,9,8,9,3,4,0,0.3016769694135016
6,1,7,7,4,4,3,3,3,10,5,5,6,6,0.49432255630367194
4,5,3,0,4,1,0,1,5,4,7,1,0,10,0.2218073476402318
6,1,8,10,1,5,10,3,5,8,5,5,0,6,0.5225032321893589
5,9,10,10,9,4,6,2,1,8,4,9,1,0,0.6019779717932364
2,10,10,10,7,6,4,6,6,0,7,2,7,6,0.6013868210987007
6,10,8,3,3,8,4,9,8,4,2,10,2,10,0.7049636500296917
10,4,2,8,7,0,6,5,6,10,7,5,9,8,0.6797140015964951
3,6,8,3,5,5,7,5,3,6,7,5,6,7,0.5145559566361372
3,1,0,0,4,4,10,6,9,8,1,5,4,8,0.37243019605277705
5,0,6,4,9,9,6,3,0,9,0,6,2,2,0.4111981394875324
8,6,3,4,8,3,10,2,9,4,8,4,3,9,0.6199643632632823
5,8,1,3,3,4,8,2,2,8,1,3,0,0,0.2846997026496047
9,0,10,10,10,2,8,4,7,8,0,10,1,9,0.7183600463900173
0,10,8,3,5,4,2,9,2,5,4,1,5,3,0.3624553760781142
1,4,7,4,7,4,2,10,4,2,7,10,4,5,0.4517133870081993
4,6,6,10,2,10,9,9,0,2,10,6,0,10,0.6074300083612596
2,0,1,6,10,9,6,1,0,0,4,5,5,10,0.33186582632979783
0,9,5,10,4,9,7,9,1,1,4,2,4,10,0.4989286520023461
2,6,3,9,4,4,4,7,1,2,3,6,9,1,0.3860880433888721
2,5,10,1,0,6,3,3,3,1,1,8,9,6,0.36070779661098257
10,6,6,2,3,10,7,10,3,7,7,10,9,0,0.7429801764025303
8,9,9,5,0,9,5,7,2,2,4,10,0,0,0.5695474558456145
3,0,1,2,2,8,6,2,6,5,0,0,4,7,0.22079411143563035
10,0,3,5,3,10,3,0,10,6,5,4,9,7,0.5685605467532795
9,5,6,10,7,3,0,3,10,3,1,9,9,4,0.648148776730085
2,8,10,6,10,1,2,9,7,8,7,2,0,0,0.4771406865342894
5,10,0,9,10,3,0,8,9,8,7,8,7,10,0.7336424042537374
10,1,1,0,7,9,8,8,0,8,5,9,6,2,0.5590368851225197
5,4,7,4,4,0,3,3,10,8,5,7,10,5,0.5276497844477882
4,8,1,3,2,6,9,2,7,8,4,10,8,6,0.5559807063601633
9,10,3,10,3,0,4,8,9,3,5,5,10,9,0.7193842069359737
7,2,7,8,2,9,10,3,10,5,6,0,5,10,0.640754553534847
4,10,4,6,0,3,0,7,0,10,0,4,8,2,0.38793323558426673
9,8,8,10,0,10,0,1,0,6,9,2,2,3,0.5436558847110226
8,2,0,2,9,6,0,1,8,1,6,9,4,1,0.3825503443371728
3,8,7,2,2,3,9,2,0,4,6,0,7,1,0.3058005205474505
4,6,7,3,3,0,9,8,6,10,8,10,3,1,0.5488814067640784
0,9,2,10,6,10,6,3,1,0,8,10,1,1,0.4294003499454556
1,9,7,8,0,3,1,4,8,5,4,8,6,1,0.42306790530461275
10,2,4,1,5,1,9,6,5,8,6,4,10,2,0.5445390671337174
0,7,9,6,4,5,7,4,3,9,1,6,0,1,0.3862124564197753
9,5,8,6,9,0,10,7,2,5,6,3,7,4,0.6203940468488539
2,8,8,0,5,7,8,1,8,4,9,4,8,9,0.541523535869683
5,1,5,3,1,8,9,2,10,4,9,6,0,1,0.40872559474495623
7,2,7,5,8,3,5,4,2,3,9,10,5,1,0.5012522759703796
10,2,1,4,3,9,5,3,3,8,7,0,3,3,0.44168014649483406
4,10,4,0,7,7,0,1,5,3,2,7,7,4,0.4157029437160279
10,4,4,7,5,2,8,10,6,3,0,4,0,4,0.5346888846925811
4,2,0,1,9,10,4,5,1,6,0,10,2,2,0.35075484965133263
9,8,8,7,7,0,10,0,5,9,10,2,10,3,0.687275523136098
1,7,7,7,8,0,7,2,3,3,10,6,3,6,0.431863309167897
2,6,3,4,1,4,8,1,4,0,3,5,6,4,0.27326271441977656
6,9,0,6,0,10,8,1,2,7,2,8,9,2,0.517446595645569
7,9,10,2,9,1,9,1,7,7,1,10,6,4,0.6655624196956592
8,3,7,5,8,5,9,6,8,4,4,8,3,2,0.6146239436796084
3,10,8,10,0,9,8,9,7,4,6,7,4,3,0.6623446450533891
6,6,0,6,7,10,0,5,8,2,10,4,1,1,0.47095658118327455
6,9,10,0,8,4,3,7,6,3,6,1,5,9,0.5817958669335925
10,7,0,4,6,10,4,5,4,6,7,0,7,7,0.6088556889515356
1,0,10,6,4,6,3,1,10,0,5,6,8,7,0.3995926571590269
0,10,6,0,6,2,6,2,2,0,8,3,4,6,0.2958676263895328
6,6,9,6,2,1,5,9,7,3,7,5,5,0,0.5086641549649074
0,4,10,7,5,9,9,5,1,5,8,10,3,10,0.590409747404927
2,3,9,5,0,10,3,10,1,10,7,6,10,3,0.530490558447346
5,6,7,7,8,6,8,2,10,1,4,0,3,10,0.5534980901889053
2,10,1,10,8,0,6,0,10,3,9,8,1,6,0.5036944922934847
2,1,7,6,3,10,8,5,6,1,8,10,10,4,0.5347519237160635
3,2,5,10,9,2,5,9,7,3,8,2,10,9,0.5688679933840343
7,0,8,6,3,9,2,4,6,10,6,2,3,7,0.538975395361121
4,2,10,8,6,10,4,5,7,10,3,8,8,0,0.6277212905627377
8,0,5,2,0,5,5,6,0,10,5,3,3,4,0.36835594602640265
1,2,2,10,3,5,1,8,5,8,3,2,10,7,0.3923294735652807
1,5,8,2,9,0,8,0,1,6,7,0,5,6,0.3057134912096415
1,9,2,0,10,4,0,7,2,2,4,4,10,9,0.38004684039140796
10,6,5,5,2,5,6,2,10,4,2,5,2,2,0.5324849822583486
3,2,7,10,3,8,5,5,2,5,1,6,2,4,0.4218246703410143
0,0,10,3,10,2,4,8,3,9,3,7,10,9,0.4800351231178779
3,9,8,0,4,1,7,5,8,1,0,1,4,10,0.39080517087191025
7,1,7,2,8,0,6,2,8,0,3,10,3,10,0.4705240858818711
3,8,5,6,9,6,6,4,8,9,7,7,3,6,0.6325422054954689
4,2,3,8,9,5,3,9,4,4,7,5,9,0,0.47054122762957595
0,6,9,10,0,4,8,8,5,9,8,7,3,9,0.5837453298199508
7,9,4,6,1,9,4,5,3,6,6,7,3,7,0.6160418664817712
2,10,2,7,10,10,3,10,5,3,0,7,1,3,0.5336492436660747
1,1,7,1,6,6,4,2,6,2,5,8,6,7,0.3506229898460241
7,5,10,8,0,9,8,8,8,7,10,5,1,0,0.6636477776672982
10,5,5,9,1,6,8,7,1,9,7,0,5,10,0.6598468628292642
6,9,4,1,5,2,10,9,5,6,1,2,10,6,0.5499691789437289
10,8,1,5,2,3,3,7,7,10,8,7,9,2,0.6629748775670888
4,1,8,9,10,10,8,6,2,6,8,9,10,4,0.69993317057756
5,9,6,8,10,5,5,4,3,9,10,6,3,5,0.6713792641752826
3,3,1,4,2,3,4,0,2,0,6,4,5,5,0.17805628656168873
5,7,6,6,2,3,10,1,4,10,5,4,4,9,0.5461486987895846
9,1,4,3,1,3,5,1,10,1,1,7,10,9,0.4724186198300571
6,2,0,5,7,3,2,5,3,10,10,7,4,6,0.4706775148587109
0,0,7,3,4,3,3,9,0,8,7,8,8,5,0.354567575691634
6,1,4,7,6,6,2,10,2,1,9,1,6,7,0.45127090256207186
4,10,2,8,1,8,10,6,2,7,5,4,4,5,0.5475001441359608
5,1,8,5,3,5,6,6,7,5,0,8,1,7,0.47577969969283573
6,6,2,1,5,7,9,0,5,8,5,10,1,5,0.5004348002472185
6,8,1,7,9,7,6,9,6,9,7,9,6,0,0.6974585645482927
9,0,1,1,7,4,9,9,10,3,1,8,0,1,0.44775403717097273
9,3,9,6,9,4,6,2,5,8,3,3,8,8,0.6600903032254959
10,5,4,1,2,3,3,7,2,1,4,8,2,10,0.4774010078590979
6,3,6,7,8,6,6,1,2,4,10,7,1,1,0.45785324100577324
3,9,9,5,6,1,0,2,4,3,10,6,5,8,0.4813865318969984
2,1,4,8,10,10,5,3,0,10,4,0,3,0,0.3528314735303691
9,7,2,7,3,2,4,3,2,10,1,9,5,0,0.48883461421076846
10,4,10,7,4,5,8,7,2,1,7,1,5,7,0.602753429069814
0,4,6,3,5,4,1,7,6,0,1,0,9,0,0.1930944953890579
2,3,7,10,3,10,6,0,9,3,7,2,5,2,0.4278406065476566
7,7,3,5,1,7,10,8,2,4,10,1,7,6,0.5673653682197609
1,3,10,10,9,1,0,4,7,2,5,7,4,0,0.3729586441370096
0,6,3,7,1,3,10,2,10,4,9,7,7,9,0.4815661162185952
10,0,10,1,5,2,9,0,6,8,5,0,1,5,0.4374130813627259
1,3,6,3,3,4,9,8,0,10,8,5,1,10,0.4260441203702761
2,5,5,6,10,8,7,2,6,5,1,0,6,3,0.4279710666272341
10,2,7,0,8,1,10,4,10,9,9,6,9,4,0.6825294770485081
1,1,3,6,0,10,4,5,6,2,9,9,10,7,0.43817014096402096
8,2,9,9,7,4,0,10,4,1,0,0,9,2,0.48306711788876483
6,5,9,0,5,9,6,3,8,6,0,2,3,4,0.47543362880346396
5,10,1,0,2,10,3,0,9,9,4,0,2,6,0.41455480198888467
9,7,0,4,0,8,6,2,10,2,9,9,5,6,0.6031991781254096
0,9,0,10,4,1,5,8,5,1,8,8,4,8,0.449207063951097
0,6,5,2,10,9,1,7,8,4,8,7,3,1,0.4351122820218587
2,0,7,3,5,8,3,10,5,1,8,0,1,6,0.32898424804489756
5,1,7,4,4,5,8,9,3,6,9,4,10,2,0.5184860377877036
10,8,2,2,5,10,10,1,8,7,0,9,8,1,0.6711531270398009
0,6,8,8,9,8,7,9,9,0,8,0,8,7,0.582393175651988
4,9,1,6,9,7,8,0,0,4,7,6,10,0,0.4846118458731255
4,4,7,3,5,7,9,5,6,8,9,8,0,9,0.6069362377176275
2,10,5,6,9,6,2,6,9,5,3,4,1,7,0.5297231127529574
3,3,0,10,8,4,6,4,4,4,6,8,4,2,0.416121901612074
2,9,9,10,3,7,1,10,1,0,9,4,4,0,0.4734859314575832
1,1,7,9,3,0,2,7,8,2,6,4,2,0,0.2529064199792718
5,4,6,5,7,4,2,4,9,5,3,8,2,4,0.48126777932516485
10,10,7,6,3,7,9,8,3,2,2,5,9,2,0.7005003130128741
4,8,3,2,2,0,10,3,0,7,8,9,1,4,0.37908327635376915
6,4,0,10,8,9,3,2,1,0,5,7,10,4,0.4935287496461811
7,9,4,7,2,5,2,1,1,2,9,9,4,2,0.4703785896338303
9,5,3,0,0,5,4,7,3,3,2,8,7,1,0.41436411437738946
9,10,7,10,10,0,1,9,7,4,4,1,9,10,0.7517562630595385
9,1,5,3,2,1,10,5,7,8,1,6,0,3,0.44614606805192775
8,9,10,2,7,1,3,10,4,7,9,4,3,0,0.5945006374917376
10,7,6,2,1,4,2,1,10,7,0,1,1,4,0.4308606157340672
10,1,7,1,8,8,9,10,2,0,3,5,5,6,0.5815627238945591
8,3,7,1,7,4,4,2,7,7,9,10,6,1,0.5550574781321536
5,8,3,3,6,5,1,4,2,2,7,8,2,1,0.38882151887890903
3,8,5,8,4,6,3,0,6,9,1,9,7,9,0.5847009771051364
6,2,10,6,1,7,4,0,3,1,1,4,9,2,0.3694589291074293
9,0,10,5,9,8,10,10,7,9,5,9,1,6,0.7876120768801006
8,3,3,5,3,1,7,9,5,5,10,7,3,3,0.5182414274540644
5,3,7,10,4,5,6,3,6,9,5,0,5,2,0.4834049552135767
0,6,0,8,5,7,6,5,1,3,3,2,2,7,0.28500839655397775
2,8,1,4,9,4,0,5,2,6,3,2,6,2,0.31693576723862166
6,3,4,10,9,3,6,1,0,7,2,6,2,6,0.4662345962429421
4,4,8,10,3,9,2,9,1,4,1,5,7,7,0.5354243576272032
5,2,1,9,8,7,0,4,3,10,9,7,3,2,0.4826905496970375
3,0,2,7,5,5,5,6,0,8,10,3,6,8,0.4065218595037366
0,10,7,4,9,8,8,9,8,0,8,10,4,8,0.662867542143243
5,8,1,4,5,3,9,9,6,5,6,7,4,9,0.5968600209409392
4,8,0,7,3,6,6,3,2,0,0,7,0,0,0.2783373604068083
8,10,6,7,7,8,8,10,8,10,4,2,8,10,0.8882182113059199
1,0,5,0,8,0,0,0,4,2,8,1,4,2,0.08046592174416003
5,4,5,9,7,2,2,1,0,8,5,2,7,7,0.4278690847103891
9,8,6,1,5,8,2,6,9,7,2,5,0,5,0.5889371811622862
2,6,10,0,3,9,5,1,10,8,3,8,2,1,0.45952887625693795
3,8,10,8,2,4,3,1,5,5,7,8,8,4,0.5363235268171227
0,4,6,4,7,7,5,2,9,9,6,0,1,1,0.33341887596854786
6,1,7,8,0,6,7,7,10,2,8,10,2,8,0.5975861879178095
9,6,5,0,5,0,10,9,2,1,10,5,2,7,0.514179086837176
5,8,4,10,8,3,1,4,4,2,2,4,5,5,0.47698141627345564
4,8,1,6,8,8,7,7,10,10,5,9,6,0,0.6782990988563611
8,1,7,0,3,8,1,10,9,6,5,8,3,0,0.5142278116740652
4,6,9,0,10,4,9,0,9,1,10,10,10,0,0.5631053280898864
4,6,7,4,5,9,8,10,7,2,9,5,10,2,0.6387907477856766
8,3,3,5,2,1,9,2,2,9,7,6,7,6,0.4886098713678121
3,2,6,2,3,1,0,9,0,3,10,2,7,6,0.2824949456574135
9,2,4,2,6,5,1,6,10,2,5,1,9,4,0.4853375296249859
2,1,10,0,5,0,4,7,6,2,6,7,5,2,0.30187234361927856
5,5,5,2,9,5,10,0,5,9,8,3,4,9,0.547626920919114
2,3,5,3,10,7,4,0,10,4,10,8,7,8,0.5385882024018207
6,7,10,8,7,8,0,0,2,8,10,7,5,8,0.6782580394962185
4,6,2,7,10,8,7,10,6,10,3,0,7,3,0.5755406718656522
2,6,2,1,0,8,6,5,10,1,1,1,6,9,0.3410056662362984
8,10,2,3,6,9,1,10,1,9,5,10,2,5,0.6735996494304146
10,1,7,0,4,3,10,8,3,8,1,10,5,3,0.5648177729015668
0,0,7,10,1,4,1,6,0,5,5,9,7,3,0.31147801148832693
6,3,7,4,3,7,8,2,7,7,9,10,10,9,0.6909749047565894
7,0,10,8,3,7,8,2,6,7,0,1,3,7,0.5088500539164489
7,8,0,4,9,5,2,9,7,3,8,4,0,0,0.48243275226811094
2,4,2,2,1,6,10,7,9,5,9,4,9,2,0.44366798405947827
1,1,4,3,5,10,0,1,7,2,2,4,9,4,0.27180049935381534
5,0,2,10,10,10,1,1,9,7,9,7,2,6,0.5620121848888899
7,9,0,5,2,10,9,4,2,3,10,8,4,4,0.5847702497388518
3,4,2,7,5,6,4,7,7,3,4,1,3,8,0.4081207195529065
4,5,1,4,5,3,7,9,10,4,1,5,1,0,0.38262643075031766
5,1,10,1,3,1,7,6,7,10,8,6,9,2,0.5056164082259732
4,8,0,3,7,0,8,1,2,4,0,0,9,1,0.24894879130789174
5,8,2,7,5,9,10,3,3,4,8,2,4,10,0.5814157614220998
7,3,2,5,4,0,8,2,4,6,0,0,6,0,0.2725163741041259
10,9,7,8,6,5,3,8,7,9,0,2,9,8,0.7754248465256671
8,3,7,0,1,3,1,9,8,0,7,5,5,3,0.41317830907135134
0,9,9,3,1,9,9,1,3,1,0,8,3,6,0.3916187864319158
3,10,1,0,4,5,3,9,3,6,0,3,2,10,0.38976100120224505
0,5,9,2,1,3,10,8,7,6,5,0,7,4,0.3776416677443299
9,6,4,9,1,7,3,7,7,8,4,2,1,0,0.5228804996222508
7,9,9,3,5,7,2,8,8,9,1,1,10,7,0.6782446620142012
2,1,6,7,9,9,2,2,5,8,6,4,4,8,0.47811725059862936
9,5,5,0,1,10,1,4,9,8,10,10,3,2,0.5974269509649874
6,10,2,3,6,2,10,10,3,10,4,9,7,3,0.65148354217986
0,2,0,3,5,3,6,4,0,1,8,9,7,8,0.26337609412381513
1,4,2,3,0,8,2,6,3,0,9,8,8,2,0.2966900958219884
8,9,2,7,1,2,2,1,3,5,2,8,10,2,0.466426470526292
3,7,6,3,7,1,8,0,10,3,8,8,6,4,0.49646554185220143
5,5,7,0,1,5,3,8,3,9,6,6,3,2,0.4095058386672987
9,1,7,9,4,0,7,10,0,4,7,5,4,1,0.50362193760338
3,1,9,7,10,3,7,8,3,6,9,0,0,8,0.4835711400380813
0,9,5,10,2,8,0,7,2,7,3,6,4,7,0.4592050427543864
0,5,2,8,3,3,7,9,8,7,10,1,1,10,0.4486447919737045
10,10,3,3,2,3,1,9,1,0,8,2,9,0,0.46017615498441866
6,1,3,9,2,10,4,1,5,2,10,5,4,3,0.4383944580914174
3,4,9,7,0,6,7,9,4,6,1,9,10,4,0.5588498011283176
0,1,7,3,10,4,9,8,4,3,7,0,0,3,0.28882799148724103
7,1,9,2,3,10,5,10,3,5,2,8,10,8,0.6385335962519872
0,0,3,0,9,9,0,1,3,1,2,0,10,9,0.18758308806301022
1,6,2,8,9,3,7,8,4,6,0,7,0,8,0.4599741442450403
6,2,9,1,0,6,8,0,7,3,10,10,4,6,0.4940618611490607
7,1,7,10,3,4,8,3,9,0,6,4,5,7,0.534475987241478
6,9,0,2,7,6,4,2,5,6,8,0,5,8,0.47693747127830627
10,4,6,0,7,3,2,3,4,5,8,4,1,6,0.4727869384596374
2,5,0,9,6,4,0,5,0,1,0,7,7,5,0.2816998125701174
6,6,0,0,0,4,7,5,0,10,5,3,6,8,0.38167787340728476
3,4,0,4,3,1,8,8,4,4,0,3,1,9,0.2931950025323193
3,1,0,8,6,7,4,5,1,1,3,2,4,2,0.23117761368750178
1,5,5,4,9,5,4,6,1,3,7,5,1,3,0.3423265512912056
8,10,0,4,8,8,5,1,8,1,10,6,3,1,0.5608668161746088
7,7,6,7,7,2,0,10,8,7,1,0,8,2,0.5526822850494111
7,7,1,6,9,10,9,2,0,6,3,9,2,2,0.561675029666119
1,6,2,2,2,8,1,9,10,0,2,4,3,4,0.3026644507235572
1,3,1,4,3,2,2,1,0,9,9,4,8,0,0.18532408237980064
8,5,2,4,4,5,1,8,0,1,8,0,5,6,0.37897606971153786
7,4,1,0,2,5,1,8,7,8,3,0,4,7,0.3752180838570467
0,6,5,9,7,0,0,7,5,6,7,8,4,4,0.4101985668686367
7,9,4,4,4,8,7,4,9,9,0,9,9,5,0.7109586573468043
10,0,9,3,8,0,9,0,7,4,1,7,2,9,0.5298131667613113
8,5,7,1,1,10,7,0,3,1,0,6,6,0,0.3950442016514738
3,2,4,5,3,1,6,5,5,1,1,7,4,0,0.24689081473309235
3,10,5,3,5,5,7,1,7,0,8,2,1,7,0.4186144486772263
8,1,0,2,6,4,5,1,2,3,9,4,4,7,0.3467554039332552
4,0,6,1,1,5,0,6,6,3,3,4,10,9,0.33418164438045095
8,7,6,10,4,1,1,7,10,3,8,6,4,0,0.580312639203968
10,2,3,9,5,9,1,6,7,2,1,2,1,6,0.4979685557347766
4,2,3,6,5,1,2,3,1,8,6,7,6,6,0.3686846660007106
6,5,7,2,4,8,2,5,10,2,5,10,1,1,0.4984478296499309
5,10,6,1,3,6,5,6,4,1,8,7,3,3,0.4756686841721027
5,1,3,6,9,6,0,2,10,0,4,4,0,5,0.34917916462267595
0,5,8,0,2,3,6,5,2,4,1,4,9,9,0.32230825780739464
10,3,3,10,8,1,2,6,5,4,8,5,7,7,0.6160997781193128
5,2,4,6,0,6,7,0,8,10,10,9,10,6,0.5884683741120227
2,5,10,10,1,10,2,4,2,5,9,1,8,6,0.49957060759730415
6,10,7,6,1,2,7,7,10,3,5,4,1,8,0.588064397352763
4,2,4,7,10,3,0,2,6,6,0,8,9,4,0.429295138014219
9,2,6,5,7,3,10,4,3,1,5,8,0,10,0.5536731208182697
8,1,4,3,8,2,6,1,10,8,8,6,10,0,0.5326513518838611
4,6,1,0,5,6,1,0,10,0,8,3,1,8,0.30267753700178446
7,2,0,5,8,6,2,1,9,1,7,5,8,5,0.4644833236527976
0,6,9,9,1,1,3,0,2,8,3,8,2,7,0.34188941198762995
10,0,10,5,3,1,7,3,0,9,1,1,3,10,0.4637369912919252
5,7,9,7,3,0,7,6,10,8,6,5,1,7,0.6102301997503073
7,2,4,9,7,10,2,7,6,10,3,1,10,5,0.6350730842589819
7,0,4,4,5,0,3,9,10,1,5,5,5,1,0.38450855947687157
3,0,7,7,6,8,9,9,0,9,6,4,1,1,0.44974564600623873
7,8,3,6,1,9,6,6,9,1,4,6,5,10,0.628432527184976
4,10,7,9,0,2,5,3,3,9,1,7,8,1,0.49879247042630415
7,4,5,7,10,0,1,4,6,3,2,3,3,3,0.40526492716414214
0,1,9,0,8,8,0,4,4,8,8,3,0,7,0.31315846966661626
1,9,9,0,9,6,2,2,2,7,7,0,3,3,0.35169024841872293
10,0,9,10,10,10,8,6,1,9,8,1,9,0,0.7246406424010545
8,3,8,4,5,5,2,9,2,7,10,0,4,2,0.4923156525127082
1,10,1,7,3,0,0,4,10,0,2,2,4,6,0.26969998582267846
2,4,8,9,8,10,7,8,6,0,5,5,7,2,0.5632866553778147
6,8,1,10,5,1,9,2,2,9,9,2,4,0,0.4630550849566767
0,3,7,8,5,5,0,8,5,2,3,8,10,6,0.4262965476135012
4,2,9,8,8,2,0,1,7,5,4,3,0,9,0.40171640928253644
3,3,9,8,6,4,0,7,7,4,4,4,2,6,0.4441103690840971
1,9,3,7,9,10,8,10,10,9,3,10,5,1,0.7078732059265526
3,4,7,10,7,6,4,6,3,10,4,9,8,6,0.6422140234080852
3,9,9,0,0,4,4,7,8,10,7,8,3,10,0.5947383458827941
0,10,0,3,3,10,6,10,0,4,3,9,0,3,0.36896142787580394
6,8,4,1,6,7,2,8,6,1,7,6,3,6,0.5123481606490896
2,3,1,8,6,0,8,5,8,6,4,10,8,6,0.4889286376610909
0,6,3,2,7,5,7,6,3,3,10,1,0,2,0.2725331821715113
0,4,9,1,2,0,8,2,10,10,0,6,8,4,0.3807977001036474
10,6,1,5,6,5,1,4,6,9,8,4,0,2,0.5159809615296831
1,7,7,2,6,8,1,5,0,3,1,8,10,2,0.36990629996339397
10,10,10,8,3,9,3,6,8,10,6,9,5,3,0.8821873426349489
1,8,9,4,7,0,3,5,9,4,7,10,5,0,0.4743379777059522
0,5,0,2,5,2,3,10,3,7,3,5,2,4,0.23543528808390407
6,9,10,6,10,1,6,2,3,2,2,10,1,8,0.5880667816889056
9,8,5,10,3,1,1,8,9,2,5,2,10,6,0.642339248937516
0,3,10,8,1,1,1,9,7,4,4,2,1,3,0.28888775235394143
3,1,7,7,10,7,0,0,9,8,3,0,3,4,0.38543231813414314
8,4,8,7,4,3,7,3,3,10,7,2,6,6,0.5923932453853213
0,7,4,8,8,8,7,5,4,10,6,6,3,0,0.5042328402593451
1,2,1,6,8,5,0,2,10,8,0,3,0,4,0.2578867887793342
3,10,3,9,6,6,4,2,1,7,2,10,8,7,0.5762571695828365
8,10,5,2,3,10,2,3,0,2,6,5,2,6,0.4865367658337665
8,0,1,5,4,7,0,5,8,5,3,1,6,10,0.42974206760763306
7,4,0,7,5,10,8,9,5,2,8,10,6,3,0.6289701187826144
7,2,2,1,2,2,10,7,4,8,8,3,3,1,0.380352622061152
0,9,8,5,0,9,0,8,8,8,7,4,3,4,0.47742529049631804
2,8,10,4,3,5,6,3,9,5,2,2,7,0,0.42972864681081946
10,7,9,3,7,5,7,2,0,3,6,4,8,9,0.6415757830408247
7,8,4,5,4,9,1,4,9,9,4,8,9,1,0.6343001715454981
2,8,5,7,6,2,1,7,9,9,6,8,9,8,0.6306750496185314
7,8,0,10,4,1,10,4,0,10,8,3,8,0,0.5204429454630021
7,7,5,4,9,10,10,3,7,5,2,9,2,7,0.6911006431896072
8,10,4,0,3,1,2,6,3,7,8,6,8,10,0.5773262792537324
10,6,4,10,4,4,1,10,1,10,10,6,7,8,0.7426232431869723
5,1,6,3,3,6,9,3,8,4,4,10,4,0,0.44118808378175284
0,4,4,4,9,2,7,2,4,5,4,0,7,9,0.3227251218848028
9,7,6,8,5,7,0,3,0,1,1,4,5,4,0.46598203648497255
0,9,9,3,9,9,1,1,1,4,1,3,9,1,0.3706840351533846
7,7,1,7,8,8,1,0,4,3,4,0,4,5,0.40753661990685114
8,3,9,0,6,4,7,3,5,10,3,3,8,9,0.5751006566324528
1,2,2,9,3,8,2,5,9,7,5,7,3,1,0.38829059636389873
8,9,7,5,4,0,7,5,1,1,5,0,4,2,0.4105577245567554
8,2,8,10,9,9,2,3,6,7,10,7,0,5,0.6711911024110214
7,0,10,6,4,10,8,8,5,8,7,5,1,9,0.671170034864454
